year,province_code,batch_code,subject_track,college_code,group_code,major_code,major_name,subject_requirement,plan_count,tuition,duration,campus,note,source_id
2025,AH,ordinary_undergraduate,physics,1746,002,03,信息与计算科学,化学,10,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,04,数学与应用数学(师范),化学,5,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,05,统计学,化学,10,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,06,应用化学,化学,20,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,07,物理学(师范),化学,5,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,08,制药工程,化学,10,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,09,化学工程与工艺,化学,5,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,11,土木工程,化学,15,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,12,食品质量与安全,化学,5,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,14,食品科学与工程,化学,5,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,15,药学,化学,5,5500,四年,,(5500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,16,生物工程,化学,5,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,18,电子科学与技术,化学,5,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,002,19,软件工程,化学,10,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1746,003,17,护理学,生物,13,5500,四年,,(5500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1750,001,01,服装设计与工程,不限,3,5710,四年,,(5710元/年;不招色盲者),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1750,002,03,应用统计学,化学,3,5710,四年,,(5710元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1750,002,04,数据科学与大数据技术,化学,2,5710,四年,,(5710元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1750,051,02,高分子材料与工程,化学,2,5710,四年,,(5710元/年;不招色盲、色弱者),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1753,001,07,大数据管理与应用,不限,2,26800,四年,,(26800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1753,002,01,机械设计制造及其自动化,化学,2,26800,四年,,(26800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1753,002,02,车辆工程,化学,2,26800,四年,,(26800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1753,002,03,智能车辆工程,化学,2,26800,四年,,(26800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1753,002,04,计算机类,化学,2,26800,四年,,(26800元/年;含计算机科学与技术、数据科学与大数据技术、网络工程、虚拟现实技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1753,002,05,新能源汽车工程,化学,2,26800,四年,,(26800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1753,002,06,电子信息类,化学,2,26800,四年,,(26800元/年;含电子信息工程、人工智能),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,001,01,资产评估,不限,1,4800,四年,,(4800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,001,02,经济学,不限,2,5280,四年,,(5280元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,001,03,人力资源管理,不限,2,5280,四年,,(5280元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,001,06,金融数学,不限,1,4800,四年,,(4800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,001,07,金融科技,不限,1,4800,四年,,(4800元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,001,08,法学,不限,2,5280,四年,,(5280元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,002,10,会计学(中外合作办学),不限,3,26000,四年,,(26000元/年；与澳大利亚查尔斯特大学合作办学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,002,11,电子商务(中外合作办学),不限,3,26000,四年,,(26000元/年;与澳大利亚查尔斯特大学合作办学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,002,12,金融学(中外合作办学),不限,2,26000,四年,,(26000元/年；与澳大利亚查尔斯特大学合作办学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,003,04,应用统计学,化学,1,5000,四年,,(5000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,003,05,数据科学与大数据技术,化学,1,5400,四年,,(5400元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1754,003,09,统计学,化学,3,5500,四年,,(5500元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,005,14,经济学类,不限,3,6070,四年,,(6070元/年;含经济学、财政学、国际经济与贸易、金融学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,005,15,经济学(国别与区域经济),不限,2,6070,四年,,(6070元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,005,16,金融科技,不限,2,5520,四年,,(5520元/年;入校后可参与选拔吉林大学与美国威斯康星大学麦迪逊分校3+1+1合作项目),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,005,17,会计学,不限,2,5520,四年,,"(5520元/年;按类招生,含会计学、财务管理;财务管理专业培养方向为数智化决策)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,005,18,工商管理(吕振羽班),不限,2,6070,四年,,(6070元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,005,19,工程管理(双学士学位),不限,2,8800,四年,,(8800元/年;工程管理-智能制造工程双学士学位复合型人才培养项目:商学与管理学院和机械与航空航天工程学院联合建设),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,005,20,管理科学与工程类,不限,2,6070,四年,,(6070元/年;含信息管理与信息系统、大数据管理与应用；信息管理与信息系统专业培养方向为信息系统与数智化管理),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,006,21,理科试验班(唐敖庆班),化学,2,6320,四年,,(6320元/年;含物理学类、化学类、生物科学类;招有专业志愿的考生),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,22,物理学类,化学,6,6320,四年,,(6320元/年;含物理学、应用物理学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,23,数学类,化学,8,6320,四年,,(6320元/年;含数学与应用数学、信息与计算科学、统计学),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,24,化学类,化学,5,6320,四年,,(6320元/年;含化学、应用化学、材料化学、高分子材料与工程、化学工程与工艺;宜英语语种考生就读),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,25,生物科学类,化学,4,6320,四年,,(6320元/年;含生物科学、生物技术、生物制药),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,26,智能制造工程,化学,2,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,27,机械工程,化学,4,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,28,工业工程,化学,2,6070,四年,,(6070元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,29,车辆工程,化学,6,6830,四年,,(6830元/年;含新能源汽车和智能汽车方向),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,30,车辆工程(饶斌班),化学,1,6830,四年,,(6830元/年；智能电动车辆工程方向),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,31,材料类,化学,4,6830,四年,,(6830元/年;含材料科学与工程、无机非金属材料工程、材料成型及控制工程；入校后可自愿申请新加坡国立大学3+1+1、英国曼彻斯特大学2+2联合培养项目),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,32,交通运输类,化学,6,6830,四年,,(6830元/年;含交通运输、交通工程、道路桥梁与渡河工程),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,34,仿生科学与工程,化学,3,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,37,通信工程,化学,6,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,38,信息工程,化学,6,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,39,自动化,化学,2,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,40,空间信息与数字技术,化学,4,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,41,机器人工程,化学,1,6210,四年,,(6210元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,44,地质类,化学,3,6070,四年,,(6070元/年;含地质学、资源勘查工程、土地资源管理),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,45,数据科学与大数据技术,化学,2,6830,四年,,(6830元/年;宜英语语种考生就读;招有专业志愿考生;第3、4学年学费共计28000元),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,46,地质学(李四光班),化学,2,6320,四年,,(6320元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,47,软件工程,化学,9,6830,四年,,(6830元/年;宜英语语种考生就读;招有专业志愿考生;第3、4学年学费共计28000元),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,48,勘查技术与工程,化学,4,6320,四年,,"(6320元/年;按类招生,含勘查技术与工程、地球物理学、地理信息科学、测绘工程)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,49,水利类,化学,2,6830,四年,,(6830元/年;含水文与水资源工程、地下水科学与工程),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,50,土木类,化学,2,6830,四年,,(6830元/年；含土木工程、地质工程;土木工程专业可参与选拔法国南特中央理工大学3+1+2、德国亚琛工业大学4+2联合培养项目),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,51,仪器类,化学,4,6210,四年,,(6210元/年;含测控技术与仪器、智能感知工程),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,52,测控技术与仪器(黄大年班),化学,2,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,53,电气工程及其自动化,化学,2,6830,四年,,(6830元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,58,药学,化学,2,7080,四年,,(7080元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,59,生物医学科学,化学,2,6440,四年,,(6440元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,007,60,食品科学与工程类,化学,3,6830,四年,,(6830元/年；含食品科学与工程、食品质量与安全),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,008,33,电子信息类,化学,8,6830,四年,,(6830元/年;含电子科学与技术、微电子科学与工程、电子信息科学与技术),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,008,35,集成电路设计与集成系统(集成电路科技英才特色班),化学,1,6210,四年,,(6210元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,008,36,集成电路设计与集成系统,化学,2,6210,四年,,(6210元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,008,42,计算机科学与技术,化学,8,6830,四年,,(6830元/年;宜英语语种考生就读),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,008,43,网络空间安全,化学,2,6830,四年,,(6830元/年;宜英语语种考生就读),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,008,61,人工智能(王湘浩班),化学,1,6830,四年,,(6830元/年;宜英语语种考生就读),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,008,62,人工智能,化学,3,6830,四年,,(6830元/年;宜英语语种考生就读),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,009,54,临床医学(5+3一体化)(5年),化学,2,7080,四年,,(7080元/年;宜英语语种考生就读;白求恩第二临床医学院),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,009,55,临床医学(白求恩班)(5年),化学,2,7080,四年,,(7080元/年;宜英语语种考生就读;白求恩第三临床医学院),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,009,56,临床医学(5年),化学,4,7080,四年,,(7080元/年;宜英语语种考生就读;白求恩第三临床医学院),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,009,57,临床医学(5+3一体化)(5年),化学,4,7080,四年,,(7080元/年;宜英语语种考生就读;白求恩第三临床医学院),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1755,010,63,物理学(中外合作办学),化学,2,39000,四年,,"(39000元/年；招有专业志愿考生;第4年在俄罗斯托姆斯克理工大学学习,学费外方收取)",src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1757,001,04,互联网金融,不限,2,25000,四年,,(25000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1757,001,07,网络与新媒体,不限,3,26000,四年,,(26000元/年),src_collected_ah_2025_enrollment_plan
2025,AH,ordinary_undergraduate,physics,1757,002,01,数字媒体技术,化学,3,26800,四年,,(26800元/年),src_collected_ah_2025_enrollment_plan
